,ID,NAME,TYPE,BASE STAT,HP,ATTACK,DEFENSE,SP ATTACK,SP DEFENSE,SPEED
306,256,Combusken,Fire Fighting,405.0,60.0,85.0,60.0,85.0,60.0,55.0
307,257,Blaziken,Fire Fighting,530.0,80.0,120.0,70.0,110.0,70.0,80.0
308,257,Blaziken Mega Blaziken,Fire Fighting,630.0,80.0,160.0,80.0,130.0,80.0,100.0
309,258,Mudkip,Water ,310.0,50.0,70.0,50.0,50.0,50.0,40.0
310,259,Marshtomp,Water Ground,405.0,70.0,85.0,70.0,60.0,70.0,50.0
311,260,Swampert,Water Ground,535.0,100.0,110.0,90.0,85.0,90.0,60.0
312,260,Swampert Mega Swampert,Water Ground,635.0,100.0,150.0,110.0,95.0,110.0,70.0
313,261,Poochyena,Dark ,220.0,35.0,55.0,35.0,30.0,30.0,35.0
314,262,Mightyena,Dark ,420.0,70.0,90.0,70.0,60.0,60.0,70.0
315,263,Zigzagoon,Normal ,240.0,38.0,30.0,41.0,30.0,41.0,60.0
316,263,Zigzagoon Galarian Zigzagoon,Dark Normal,240.0,38.0,30.0,41.0,30.0,41.0,60.0
317,264,Linoone,Normal ,420.0,78.0,70.0,61.0,50.0,61.0,100.0
318,264,Linoone Galarian Linoone,Dark Normal,420.0,78.0,70.0,61.0,50.0,61.0,100.0
319,265,Wurmple,Bug ,195.0,45.0,45.0,35.0,20.0,30.0,20.0
320,266,Silcoon,Bug ,205.0,50.0,35.0,55.0,25.0,25.0,15.0
321,267,Beautifly,Bug Flying,395.0,60.0,70.0,50.0,100.0,50.0,65.0
322,268,Cascoon,Bug ,205.0,50.0,35.0,55.0,25.0,25.0,15.0
323,269,Dustox,Bug Poison,385.0,60.0,50.0,70.0,50.0,90.0,65.0
324,270,Lotad,Water Grass,220.0,40.0,30.0,30.0,40.0,50.0,30.0
325,271,Lombre,Water Grass,340.0,60.0,50.0,50.0,60.0,70.0,50.0
326,272,Ludicolo,Water Grass,480.0,80.0,70.0,70.0,90.0,100.0,70.0
327,273,Seedot,Grass ,220.0,40.0,40.0,50.0,30.0,30.0,30.0
328,274,Nuzleaf,Grass Dark,340.0,70.0,70.0,40.0,60.0,40.0,60.0
329,275,Shiftry,Grass Dark,480.0,90.0,100.0,60.0,90.0,60.0,80.0
330,276,Taillow,Normal Flying,270.0,40.0,55.0,30.0,30.0,30.0,85.0
331,277,Swellow,Normal Flying,455.0,60.0,85.0,60.0,75.0,50.0,125.0
332,278,Wingull,Water Flying,270.0,40.0,30.0,30.0,55.0,30.0,85.0
333,279,Pelipper,Water Flying,440.0,60.0,50.0,100.0,95.0,70.0,65.0
334,280,Ralts,Psychic Fairy,198.0,28.0,25.0,25.0,45.0,35.0,40.0
335,281,Kirlia,Psychic Fairy,278.0,38.0,35.0,35.0,65.0,55.0,50.0
336,282,Gardevoir,Psychic Fairy,518.0,68.0,65.0,65.0,125.0,115.0,80.0
337,282,Gardevoir Mega Gardevoir,Psychic Fairy,618.0,68.0,85.0,65.0,165.0,135.0,100.0
338,283,Surskit,Bug Water,269.0,40.0,30.0,32.0,50.0,52.0,65.0
339,284,Masquerain,Bug Flying,454.0,70.0,60.0,62.0,100.0,82.0,80.0
340,285,Shroomish,Grass ,295.0,60.0,40.0,60.0,40.0,60.0,35.0
341,286,Breloom,Grass Fighting,460.0,60.0,130.0,80.0,60.0,60.0,70.0
342,287,Slakoth,Normal ,280.0,60.0,60.0,60.0,35.0,35.0,30.0
343,288,Vigoroth,Normal ,440.0,80.0,80.0,80.0,55.0,55.0,90.0
344,289,Slaking,Normal ,670.0,150.0,160.0,100.0,95.0,65.0,100.0
345,290,Nincada,Bug Ground,266.0,31.0,45.0,90.0,30.0,30.0,40.0
346,291,Ninjask,Bug Flying,456.0,61.0,90.0,45.0,50.0,50.0,160.0
347,292,Shedinja,Bug Ghost,236.0,1.0,90.0,45.0,30.0,30.0,40.0
348,293,Whismur,Normal ,240.0,64.0,51.0,23.0,51.0,23.0,28.0
349,294,Loudred,Normal ,360.0,84.0,71.0,43.0,71.0,43.0,48.0
350,295,Exploud,Normal ,490.0,104.0,91.0,63.0,91.0,73.0,68.0
351,296,Makuhita,Fighting ,237.0,72.0,60.0,30.0,20.0,30.0,25.0
352,297,Hariyama,Fighting ,474.0,144.0,120.0,60.0,40.0,60.0,50.0
353,298,Azurill,Normal Fairy,190.0,50.0,20.0,40.0,20.0,40.0,20.0
354,299,Nosepass,Rock ,375.0,30.0,45.0,135.0,45.0,90.0,30.0
355,300,Skitty,Normal ,260.0,50.0,45.0,45.0,35.0,35.0,50.0
356,301,Delcatty,Normal ,400.0,70.0,65.0,65.0,55.0,55.0,90.0
357,302,Sableye,Dark Ghost,380.0,50.0,75.0,75.0,65.0,65.0,50.0
358,302,Sableye Mega Sableye,Dark Ghost,480.0,50.0,85.0,125.0,85.0,115.0,20.0
359,303,Mawile,Steel Fairy,380.0,50.0,85.0,85.0,55.0,55.0,50.0
360,303,Mawile Mega Mawile,Steel Fairy,480.0,50.0,105.0,125.0,55.0,95.0,50.0
361,304,Aron,Steel Rock,330.0,50.0,70.0,100.0,40.0,40.0,30.0
362,305,Lairon,Steel Rock,430.0,60.0,90.0,140.0,50.0,50.0,40.0
363,306,Aggron,Steel Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
364,306,Aggron Mega Aggron,Steel ,630.0,70.0,140.0,230.0,60.0,80.0,50.0
365,307,Meditite,Fighting Psychic,280.0,30.0,40.0,55.0,40.0,55.0,60.0
366,308,Medicham,Fighting Psychic,410.0,60.0,60.0,75.0,60.0,75.0,80.0
367,308,Medicham Mega Medicham,Fighting Psychic,510.0,60.0,100.0,85.0,80.0,85.0,100.0
368,309,Electrike,Electric ,295.0,40.0,45.0,40.0,65.0,40.0,65.0
369,310,Manectric,Electric ,475.0,70.0,75.0,60.0,105.0,60.0,105.0
370,310,Manectric Mega Manectric,Electric ,575.0,70.0,75.0,80.0,135.0,80.0,135.0
371,311,Plusle,Electric ,405.0,60.0,50.0,40.0,85.0,75.0,95.0
372,312,Minun,Electric ,405.0,60.0,40.0,50.0,75.0,85.0,95.0
373,313,Volbeat,Bug ,430.0,65.0,73.0,75.0,47.0,85.0,85.0
374,314,Illumise,Bug ,430.0,65.0,47.0,75.0,73.0,85.0,85.0
375,315,Roselia,Grass Poison,400.0,50.0,60.0,45.0,100.0,80.0,65.0
376,316,Gulpin,Poison ,302.0,70.0,43.0,53.0,43.0,53.0,40.0
377,317,Swalot,Poison ,467.0,100.0,73.0,83.0,73.0,83.0,55.0
378,318,Carvanha,Water Dark,305.0,45.0,90.0,20.0,65.0,20.0,65.0
379,319,Sharpedo,Water Dark,460.0,70.0,120.0,40.0,95.0,40.0,95.0
380,319,Sharpedo Mega Sharpedo,Water Dark,560.0,70.0,140.0,70.0,110.0,65.0,105.0
381,320,Wailmer,Water ,400.0,130.0,70.0,35.0,70.0,35.0,60.0
382,321,Wailord,Water ,500.0,170.0,90.0,45.0,90.0,45.0,60.0
383,322,Numel,Fire Ground,305.0,60.0,60.0,40.0,65.0,45.0,35.0
384,323,Camerupt,Fire Ground,460.0,70.0,100.0,70.0,105.0,75.0,40.0
385,323,Camerupt Mega Camerupt,Fire Ground,560.0,70.0,120.0,100.0,145.0,105.0,20.0
386,324,Torkoal,Fire ,470.0,70.0,85.0,140.0,85.0,70.0,20.0
387,325,Spoink,Psychic ,330.0,60.0,25.0,35.0,70.0,80.0,60.0
388,326,Grumpig,Psychic ,470.0,80.0,45.0,65.0,90.0,110.0,80.0
389,327,Spinda,Normal ,360.0,60.0,60.0,60.0,60.0,60.0,60.0
390,328,Trapinch,Ground ,290.0,45.0,100.0,45.0,45.0,45.0,10.0
391,329,Vibrava,Ground Dragon,340.0,50.0,70.0,50.0,50.0,50.0,70.0
392,330,Flygon,Ground Dragon,520.0,80.0,100.0,80.0,80.0,80.0,100.0
393,331,Cacnea,Grass ,335.0,50.0,85.0,40.0,85.0,40.0,35.0
394,332,Cacturne,Grass Dark,475.0,70.0,115.0,60.0,115.0,60.0,55.0
395,333,Swablu,Normal Flying,310.0,45.0,40.0,60.0,40.0,75.0,50.0
396,334,Altaria,Dragon Flying,490.0,75.0,70.0,90.0,70.0,105.0,80.0
397,334,Altaria Mega Altaria,Dragon Fairy,590.0,75.0,110.0,110.0,110.0,105.0,80.0
398,335,Zangoose,Normal ,458.0,73.0,115.0,60.0,60.0,60.0,90.0
399,336,Seviper,Poison ,458.0,73.0,100.0,60.0,100.0,60.0,65.0
400,337,Lunatone,Rock Psychic,460.0,90.0,55.0,65.0,95.0,85.0,70.0
401,338,Solrock,Rock Psychic,460.0,90.0,95.0,85.0,55.0,65.0,70.0
402,339,Barboach,Water Ground,288.0,50.0,48.0,43.0,46.0,41.0,60.0
403,340,Whiscash,Water Ground,468.0,110.0,78.0,73.0,76.0,71.0,60.0
404,341,Corphish,Water ,308.0,43.0,80.0,65.0,50.0,35.0,35.0
405,342,Crawdaunt,Water Dark,468.0,63.0,120.0,85.0,90.0,55.0,55.0
406,343,Baltoy,Ground Psychic,300.0,40.0,40.0,55.0,40.0,70.0,55.0
407,344,Claydol,Ground Psychic,500.0,60.0,70.0,105.0,70.0,120.0,75.0
408,345,Lileep,Rock Grass,355.0,66.0,41.0,77.0,61.0,87.0,23.0
409,346,Cradily,Rock Grass,495.0,86.0,81.0,97.0,81.0,107.0,43.0
410,347,Anorith,Rock Bug,355.0,45.0,95.0,50.0,40.0,50.0,75.0
411,348,Armaldo,Rock Bug,495.0,75.0,125.0,100.0,70.0,80.0,45.0
412,349,Feebas,Water ,200.0,20.0,15.0,20.0,10.0,55.0,80.0
413,350,Milotic,Water ,540.0,95.0,60.0,79.0,100.0,125.0,81.0
414,351,Castform,Normal ,420.0,70.0,70.0,70.0,70.0,70.0,70.0
415,351,Castform Sunny Form,Fire ,420.0,70.0,70.0,70.0,70.0,70.0,70.0
416,351,Castform Rainy Form,Water ,420.0,70.0,70.0,70.0,70.0,70.0,70.0
417,351,Castform Snowy Form,Ice ,420.0,70.0,70.0,70.0,70.0,70.0,70.0
418,352,Kecleon,Normal ,440.0,60.0,90.0,70.0,60.0,120.0,40.0
419,353,Shuppet,Ghost ,295.0,44.0,75.0,35.0,63.0,33.0,45.0
420,354,Banette,Ghost ,455.0,64.0,115.0,65.0,83.0,63.0,65.0
421,354,Banette Mega Banette,Ghost ,555.0,64.0,165.0,75.0,93.0,83.0,75.0
422,355,Duskull,Ghost ,295.0,20.0,40.0,90.0,30.0,90.0,25.0
423,356,Dusclops,Ghost ,455.0,40.0,70.0,130.0,60.0,130.0,25.0
424,357,Tropius,Grass Flying,460.0,99.0,68.0,83.0,72.0,87.0,51.0
425,358,Chimecho,Psychic ,455.0,75.0,50.0,80.0,95.0,90.0,65.0
426,359,Absol,Dark ,465.0,65.0,130.0,60.0,75.0,60.0,75.0
427,359,Absol Mega Absol,Dark ,565.0,65.0,150.0,60.0,115.0,60.0,115.0
428,360,Wynaut,Psychic ,260.0,95.0,23.0,48.0,23.0,48.0,23.0
429,361,Snorunt,Ice ,300.0,50.0,50.0,50.0,50.0,50.0,50.0
430,362,Glalie,Ice ,480.0,80.0,80.0,80.0,80.0,80.0,80.0
431,362,Glalie Mega Glalie,Ice ,580.0,80.0,120.0,80.0,120.0,80.0,100.0
432,363,Spheal,Ice Water,290.0,70.0,40.0,50.0,55.0,50.0,25.0
433,364,Sealeo,Ice Water,410.0,90.0,60.0,70.0,75.0,70.0,45.0
434,365,Walrein,Ice Water,530.0,110.0,80.0,90.0,95.0,90.0,65.0
435,366,Clamperl,Water ,345.0,35.0,64.0,85.0,74.0,55.0,32.0
436,367,Huntail,Water ,485.0,55.0,104.0,105.0,94.0,75.0,52.0
437,368,Gorebyss,Water ,485.0,55.0,84.0,105.0,114.0,75.0,52.0
438,369,Relicanth,Water Rock,485.0,100.0,90.0,130.0,45.0,65.0,55.0
439,370,Luvdisc,Water ,330.0,43.0,30.0,55.0,40.0,65.0,97.0
440,371,Bagon,Dragon ,300.0,45.0,75.0,60.0,40.0,30.0,50.0
441,372,Shelgon,Dragon ,420.0,65.0,95.0,100.0,60.0,50.0,50.0
442,373,Salamence,Dragon Flying,600.0,95.0,135.0,80.0,110.0,80.0,100.0
443,373,Salamence Mega Salamence,Dragon Flying,700.0,95.0,145.0,130.0,120.0,90.0,120.0
444,374,Beldum,Steel Psychic,300.0,40.0,55.0,80.0,35.0,60.0,30.0
445,375,Metang,Steel Psychic,420.0,60.0,75.0,100.0,55.0,80.0,50.0
446,376,Metagross,Steel Psychic,600.0,80.0,135.0,130.0,95.0,90.0,70.0
447,376,Metagross Mega Metagross,Steel Psychic,700.0,80.0,145.0,150.0,105.0,110.0,110.0
448,377,Regirock,Rock ,580.0,80.0,100.0,200.0,50.0,100.0,50.0
449,378,Regice,Ice ,580.0,80.0,50.0,100.0,100.0,200.0,50.0
450,379,Registeel,Steel ,580.0,80.0,75.0,150.0,75.0,150.0,50.0
451,380,Latias,Dragon Psychic,600.0,80.0,80.0,90.0,110.0,130.0,110.0
452,380,Latias Mega Latias,Dragon Psychic,700.0,80.0,100.0,120.0,140.0,150.0,110.0
453,381,Latios,Dragon Psychic,600.0,80.0,90.0,80.0,130.0,110.0,110.0
454,381,Latios Mega Latios,Dragon Psychic,700.0,80.0,130.0,100.0,160.0,120.0,110.0
455,382,Kyogre,Water ,670.0,100.0,100.0,90.0,150.0,140.0,90.0
456,382,Kyogre Primal Kyogre,Water ,770.0,100.0,150.0,90.0,180.0,160.0,90.0
457,383,Groudon,Ground ,670.0,100.0,150.0,140.0,100.0,90.0,90.0
458,383,Groudon Primal Groudon,Ground Fire,770.0,100.0,180.0,160.0,150.0,90.0,90.0
459,384,Rayquaza,Dragon Flying,680.0,105.0,150.0,90.0,150.0,90.0,95.0
460,384,Rayquaza Mega Rayquaza,Dragon Flying,780.0,105.0,180.0,100.0,180.0,100.0,115.0
461,385,Jirachi,Steel Psychic,600.0,100.0,100.0,100.0,100.0,100.0,100.0
462,386,Deoxys Normal Forme,Psychic ,600.0,50.0,150.0,50.0,150.0,50.0,150.0
463,386,Deoxys Attack Forme,Psychic ,600.0,50.0,180.0,20.0,180.0,20.0,150.0
464,386,Deoxys Defense Forme,Psychic ,600.0,50.0,70.0,160.0,70.0,160.0,90.0
465,386,Deoxys Speed Forme,Psychic ,600.0,50.0,95.0,90.0,95.0,90.0,180.0
466,387,Turtwig,Grass ,318.0,55.0,68.0,64.0,45.0,55.0,31.0
467,388,Grotle,Grass ,405.0,75.0,89.0,85.0,55.0,65.0,36.0
468,389,Torterra,Grass Ground,525.0,95.0,109.0,105.0,75.0,85.0,56.0
469,390,Chimchar,Fire ,309.0,44.0,58.0,44.0,58.0,44.0,61.0
470,391,Monferno,Fire Fighting,405.0,64.0,78.0,52.0,78.0,52.0,81.0
471,392,Infernape,Fire Fighting,534.0,76.0,104.0,71.0,104.0,71.0,108.0
472,393,Piplup,Water ,314.0,53.0,51.0,53.0,61.0,56.0,40.0
473,394,Prinplup,Water ,405.0,64.0,66.0,68.0,81.0,76.0,50.0
474,395,Empoleon,Water Steel,530.0,84.0,86.0,88.0,111.0,101.0,60.0
475,396,Starly,Normal Flying,245.0,40.0,55.0,30.0,30.0,30.0,60.0
476,397,Staravia,Normal Flying,340.0,55.0,75.0,50.0,40.0,40.0,80.0
477,398,Staraptor,Normal Flying,485.0,85.0,120.0,70.0,50.0,60.0,100.0
478,399,Bidoof,Normal ,250.0,59.0,45.0,40.0,35.0,40.0,31.0
479,400,Bibarel,Normal Water,410.0,79.0,85.0,60.0,55.0,60.0,71.0
480,401,Kricketot,Bug ,194.0,37.0,25.0,41.0,25.0,41.0,25.0
481,402,Kricketune,Bug ,384.0,77.0,85.0,51.0,55.0,51.0,65.0
482,403,Shinx,Electric ,263.0,45.0,65.0,34.0,40.0,34.0,45.0
483,404,Luxio,Electric ,363.0,60.0,85.0,49.0,60.0,49.0,60.0
484,405,Luxray,Electric ,523.0,80.0,120.0,79.0,95.0,79.0,70.0
485,406,Budew,Grass Poison,280.0,40.0,30.0,35.0,50.0,70.0,55.0
486,407,Roserade,Grass Poison,515.0,60.0,70.0,65.0,125.0,105.0,90.0
487,408,Cranidos,Rock ,350.0,67.0,125.0,40.0,30.0,30.0,58.0
488,409,Rampardos,Rock ,495.0,97.0,165.0,60.0,65.0,50.0,58.0
489,410,Shieldon,Rock Steel,350.0,30.0,42.0,118.0,42.0,88.0,30.0
490,411,Bastiodon,Rock Steel,495.0,60.0,52.0,168.0,47.0,138.0,30.0
491,412,Burmy,Bug ,224.0,40.0,29.0,45.0,29.0,45.0,36.0
492,413,Wormadam Plant Cloak,Bug Grass,424.0,60.0,59.0,85.0,79.0,105.0,36.0
493,413,Wormadam Sandy Cloak,Bug Ground,424.0,60.0,79.0,105.0,59.0,85.0,36.0
494,413,Wormadam Trash Cloak,Bug Steel,424.0,60.0,69.0,95.0,69.0,95.0,36.0
495,414,Mothim,Bug Flying,424.0,70.0,94.0,50.0,94.0,50.0,66.0
496,415,Combee,Bug Flying,244.0,30.0,30.0,42.0,30.0,42.0,70.0
497,416,Vespiquen,Bug Flying,474.0,70.0,80.0,102.0,80.0,102.0,40.0
498,417,Pachirisu,Electric ,405.0,60.0,45.0,70.0,45.0,90.0,95.0
499,418,Buizel,Water ,330.0,55.0,65.0,35.0,60.0,30.0,85.0
500,419,Floatzel,Water ,495.0,85.0,105.0,55.0,85.0,50.0,115.0
501,420,Cherubi,Grass ,275.0,45.0,35.0,45.0,62.0,53.0,35.0
502,421,Cherrim,Grass ,450.0,70.0,60.0,70.0,87.0,78.0,85.0
503,422,Shellos,Water ,325.0,76.0,48.0,48.0,57.0,62.0,34.0
504,423,Gastrodon,Water Ground,475.0,111.0,83.0,68.0,92.0,82.0,39.0
505,424,Ambipom,Normal ,482.0,75.0,100.0,66.0,60.0,66.0,115.0
506,425,Drifloon,Ghost Flying,348.0,90.0,50.0,34.0,60.0,44.0,70.0
507,426,Drifblim,Ghost Flying,498.0,150.0,80.0,44.0,90.0,54.0,80.0
508,427,Buneary,Normal ,350.0,55.0,66.0,44.0,44.0,56.0,85.0
509,428,Lopunny,Normal ,480.0,65.0,76.0,84.0,54.0,96.0,105.0
510,428,Lopunny Mega Lopunny,Normal Fighting,580.0,65.0,136.0,94.0,54.0,96.0,135.0
511,429,Mismagius,Ghost ,495.0,60.0,60.0,60.0,105.0,105.0,105.0
512,430,Honchkrow,Dark Flying,505.0,100.0,125.0,52.0,105.0,52.0,71.0
513,431,Glameow,Normal ,310.0,49.0,55.0,42.0,42.0,37.0,85.0
514,432,Purugly,Normal ,452.0,71.0,82.0,64.0,64.0,59.0,112.0
515,433,Chingling,Psychic ,285.0,45.0,30.0,50.0,65.0,50.0,45.0
516,434,Stunky,Poison Dark,329.0,63.0,63.0,47.0,41.0,41.0,74.0
517,435,Skuntank,Poison Dark,479.0,103.0,93.0,67.0,71.0,61.0,84.0
518,436,Bronzor,Steel Psychic,300.0,57.0,24.0,86.0,24.0,86.0,23.0
519,437,Bronzong,Steel Psychic,500.0,67.0,89.0,116.0,79.0,116.0,33.0
520,438,Bonsly,Rock ,290.0,50.0,80.0,95.0,10.0,45.0,10.0
521,439,Mime Jr.,Psychic Fairy,310.0,20.0,25.0,45.0,70.0,90.0,60.0
522,440,Happiny,Normal ,220.0,100.0,5.0,5.0,15.0,65.0,30.0
523,441,Chatot,Normal Flying,411.0,76.0,65.0,45.0,92.0,42.0,91.0
524,442,Spiritomb,Ghost Dark,485.0,50.0,92.0,108.0,92.0,108.0,35.0
525,443,Gible,Dragon Ground,300.0,58.0,70.0,45.0,40.0,45.0,42.0
526,444,Gabite,Dragon Ground,410.0,68.0,90.0,65.0,50.0,55.0,82.0
527,445,Garchomp,Dragon Ground,600.0,108.0,130.0,95.0,80.0,85.0,102.0
528,445,Garchomp Mega Garchomp,Dragon Ground,700.0,108.0,170.0,115.0,120.0,95.0,92.0
529,446,Munchlax,Normal ,390.0,135.0,85.0,40.0,40.0,85.0,5.0
530,447,Riolu,Fighting ,285.0,40.0,70.0,40.0,35.0,40.0,60.0
531,448,Lucario,Fighting Steel,525.0,70.0,110.0,70.0,115.0,70.0,90.0
532,448,Lucario Mega Lucario,Fighting Steel,625.0,70.0,145.0,88.0,140.0,70.0,112.0
533,449,Hippopotas,Ground ,330.0,68.0,72.0,78.0,38.0,42.0,32.0
534,450,Hippowdon,Ground ,525.0,108.0,112.0,118.0,68.0,72.0,47.0
535,451,Skorupi,Poison Bug,330.0,40.0,50.0,90.0,30.0,55.0,65.0
536,452,Drapion,Poison Dark,500.0,70.0,90.0,110.0,60.0,75.0,95.0
537,453,Croagunk,Poison Fighting,300.0,48.0,61.0,40.0,61.0,40.0,50.0
538,454,Toxicroak,Poison Fighting,490.0,83.0,106.0,65.0,86.0,65.0,85.0
539,455,Carnivine,Grass ,454.0,74.0,100.0,72.0,90.0,72.0,46.0
540,456,Finneon,Water ,330.0,49.0,49.0,56.0,49.0,61.0,66.0
541,457,Lumineon,Water ,460.0,69.0,69.0,76.0,69.0,86.0,91.0
542,458,Mantyke,Water Flying,345.0,45.0,20.0,50.0,60.0,120.0,50.0
543,459,Snover,Grass Ice,334.0,60.0,62.0,50.0,62.0,60.0,40.0
544,460,Abomasnow,Grass Ice,494.0,90.0,92.0,75.0,92.0,85.0,60.0
545,460,Abomasnow Mega Abomasnow,Grass Ice,594.0,90.0,132.0,105.0,132.0,105.0,30.0
546,461,Weavile,Dark Ice,510.0,70.0,120.0,65.0,45.0,85.0,125.0
547,462,Magnezone,Electric Steel,535.0,70.0,70.0,115.0,130.0,90.0,60.0
548,463,Lickilicky,Normal ,515.0,110.0,85.0,95.0,80.0,95.0,50.0
549,464,Rhyperior,Ground Rock,535.0,115.0,140.0,130.0,55.0,55.0,40.0
550,465,Tangrowth,Grass ,535.0,100.0,100.0,125.0,110.0,50.0,50.0
551,466,Electivire,Electric ,540.0,75.0,123.0,67.0,95.0,85.0,95.0
552,467,Magmortar,Fire ,540.0,75.0,95.0,67.0,125.0,95.0,83.0
553,468,Togekiss,Fairy Flying,545.0,85.0,50.0,95.0,120.0,115.0,80.0
554,469,Yanmega,Bug Flying,515.0,86.0,76.0,86.0,116.0,56.0,95.0
555,470,Leafeon,Grass ,525.0,65.0,110.0,130.0,60.0,65.0,95.0
556,471,Glaceon,Ice ,525.0,65.0,60.0,110.0,130.0,95.0,65.0
557,472,Gliscor,Ground Flying,510.0,75.0,95.0,125.0,45.0,75.0,95.0
558,473,Mamoswine,Ice Ground,530.0,110.0,130.0,80.0,70.0,60.0,80.0
559,474,Porygon-Z,Normal ,535.0,85.0,80.0,70.0,135.0,75.0,90.0
560,475,Gallade,Psychic Fighting,518.0,68.0,125.0,65.0,65.0,115.0,80.0
561,475,Gallade Mega Gallade,Psychic Fighting,618.0,68.0,165.0,95.0,65.0,115.0,110.0
562,476,Probopass,Rock Steel,525.0,60.0,55.0,145.0,75.0,150.0,40.0
563,477,Dusknoir,Ghost ,525.0,45.0,100.0,135.0,65.0,135.0,45.0
564,478,Froslass,Ice Ghost,480.0,70.0,80.0,70.0,80.0,70.0,110.0
565,479,Rotom,Electric Ghost,440.0,50.0,50.0,77.0,95.0,77.0,91.0
566,479,Rotom Heat Rotom,Electric Fire,520.0,50.0,65.0,107.0,105.0,107.0,86.0
567,479,Rotom Wash Rotom,Electric Water,520.0,50.0,65.0,107.0,105.0,107.0,86.0
568,479,Rotom Frost Rotom,Electric Ice,520.0,50.0,65.0,107.0,105.0,107.0,86.0
569,479,Rotom Fan Rotom,Electric Flying,520.0,50.0,65.0,107.0,105.0,107.0,86.0
570,479,Rotom Mow Rotom,Electric Grass,520.0,50.0,65.0,107.0,105.0,107.0,86.0
571,480,Uxie,Psychic ,580.0,75.0,75.0,130.0,75.0,130.0,95.0
572,481,Mesprit,Psychic ,580.0,80.0,105.0,105.0,105.0,105.0,80.0
573,482,Azelf,Psychic ,580.0,75.0,125.0,70.0,125.0,70.0,115.0
574,483,Dialga,Steel Dragon,680.0,100.0,120.0,120.0,150.0,100.0,90.0
575,484,Palkia,Water Dragon,680.0,90.0,120.0,100.0,150.0,120.0,100.0
576,485,Heatran,Fire Steel,600.0,91.0,90.0,106.0,130.0,106.0,77.0
577,486,Regigigas,Normal ,670.0,110.0,160.0,110.0,80.0,110.0,100.0
578,487,Giratina Altered Forme,Ghost Dragon,680.0,150.0,100.0,120.0,100.0,120.0,90.0
579,487,Giratina Origin Forme,Ghost Dragon,680.0,150.0,120.0,100.0,120.0,100.0,90.0
580,488,Cresselia,Psychic ,600.0,120.0,70.0,120.0,75.0,130.0,85.0
581,489,Phione,Water ,480.0,80.0,80.0,80.0,80.0,80.0,80.0
582,490,Manaphy,Water ,600.0,100.0,100.0,100.0,100.0,100.0,100.0
583,491,Darkrai,Dark ,600.0,70.0,90.0,90.0,135.0,90.0,125.0
584,492,Shaymin Land Forme,Grass ,600.0,100.0,100.0,100.0,100.0,100.0,100.0
585,492,Shaymin Sky Forme,Grass Flying,600.0,100.0,103.0,75.0,120.0,75.0,127.0
586,493,Arceus,Normal ,720.0,120.0,120.0,120.0,120.0,120.0,120.0
